id,TARGET
EK202310245714,132.15
EK202310130517,136.55
EK202310178411,155.7
EK202310189618,170.65
EK202310143288,162.25
EK202310199193,136.45
EK202310227313,171.75
EK202310213919,160.4
EK202310244481,140.05
EK202310120478,127.9
EK202310107634,133.65
EK202310157691,132.05
EK202310215874,143.4
EK202310246981,138.85
EK202310153195,155.7
EK202310242256,144.8
EK202310123017,125.5
EK202310205136,150.05
EK202310170231,169.8
EK202310168120,132.35
EK202310003727,131.15
EK202310217369,166.95
EK202320006688,140.5
EK202310230112,129.55
EK202310177152,135.25
EK202310106847,112.85
EK202310228061,150.65
EK202310233311,141.95
EK202310226138,134.7
EK202310200931,146.9
EK202310219804,144.3
EK202310141658,136.1
EK202310207757,135.75
EK202310147486,149.1
EK202310239005,153.1
EK202310129712,166.9
EK202310148369,141.55
EK202310155404,128.55
EK202310218716,140.95
EK202310188882,138.15
EK202310221316,122.25
EK202310137120,146.5
EK202310217405,136.25
EK202310149231,141.05
EK202310174189,132.75
EK202310138929,142.75
EK202310123610,150.5
EK202310200717,133.35
EK202310190751,143.2
EK202310146784,135.7
EK202310132879,155.35
EK202310133709,167.4
EK202310128722,136.6
EK202310103790,149.55
EK202310218931,142.55
EK202310218663,131.7
EK202310247844,172.65
EK202310190812,162.85
EK202310208756,157.8
EK202310156744,128.95
EK202310228838,153.9
EK202310136171,145.85
EK202310126151,133.6
EK202310173890,133.35
EK202310235680,124.85
EK202310156616,182.3
EK202310134563,155.35
EK202310211003,152.95
EK202310185632,166.05
EK202310241758,128.55
EK202310148534,125.3
EK202310182316,134.9
EK202310191280,159.4
EK202310129812,169.7
EK202310004693,126.2
EK202310172541,163.25
EK202310201639,125.45
EK202310204202,141.4
EK202310129486,124.7
EK202310203423,187.65
EK202310169919,145.3
EK202310174297,170.6
EK202310172937,147.15
EK202310109427,138.75
EK202310131119,162.05
EK202310151810,145.3
EK202310137213,129.1
EK202310136572,153.0
EK202310132184,123.75
EK202310238825,134.15
EK202310160725,172.4
EK202310127240,160.4
EK202310115224,140.9
EK202310127515,133.35
EK202310130232,174.9
EK202310176152,130.8
EK202310189265,151.0
EK202310121845,134.4
EK202310248808,135.6
EK202310216603,132.7
EK202310106462,141.4
EK202310186070,147.3
EK202310200271,147.1
EK202310222232,132.35
EK202310224303,153.65
EK202310108205,141.6
EK202310213223,141.95
EK202320007747,139.4
EK202310195798,145.65
EK202310172690,134.45
EK202310139602,133.75
EK202310124892,131.05
EK202310136630,143.65
EK202310133236,131.6
EK202310109780,151.95
EK202310139773,129.6
EK202310138601,133.7
EK202310192309,141.5
EK202310201720,139.85
EK202310246040,173.15
EK202320005733,168.8
EK202310119837,146.0
EK202310235139,147.05
EK202310129171,151.9
EK202310204107,148.45
EK202310206346,190.8
EK202310126908,127.05
EK202310201951,127.1
EK202310185504,135.9
EK202310139015,181.5
EK202310164756,164.8
EK202310207001,142.4
EK202310217541,142.65
EK202310149840,132.35
EK202310218711,126.15
EK202310133519,139.9
EK202310168888,148.4
EK202310209126,151.15
EK202310189031,140.8
EK202310217455,149.15
EK202310155271,139.75
EK202310215067,156.85
EK202310161595,132.65
EK202310120502,124.2
EK202310241869,171.85
EK202310103712,150.9
EK202310150266,181.55
EK202310119972,132.1
EK202310179290,134.4
EK202310192440,150.65
EK202310131793,146.9
EK202310109571,159.75
EK202310230188,168.65
EK202310119855,149.5
EK202310138704,158.75
EK202310118159,135.0
EK202310166249,157.95
EK202310187053,162.9
EK202310165742,169.15
EK202310183750,187.8
EK202310205405,138.3
EK202310131038,152.1
EK202310207627,145.0
EK202310220460,143.75
EK202310239483,131.05
EK202310141073,159.15
EK202310217239,142.8
EK202310146989,156.75
EK202310160800,132.65
EK202310190813,152.0
EK202320006164,127.4
EK202310143973,168.6
EK202310111799,142.6
EK202310208269,162.9
EK202310159828,165.15
EK202310113945,130.45
EK202310168361,136.7
EK202310176103,148.8
EK202310136310,126.55
EK202310200326,137.55
EK202310179044,145.15
EK202310197944,139.85
EK202310183295,174.5
EK202310240215,140.45
EK202310225695,130.8
EK202310138029,121.2
EK202310208987,137.9
EK202310156602,171.1
EK202310239059,143.75
EK202310185901,162.3
EK202310200662,127.2
EK202310109920,111.55
EK202310188247,131.55
EK202310183201,165.4
EK202310104073,149.65
EK202310183040,130.2
EK202310200329,138.5
EK202310108982,150.15
EK202310214848,144.05
EK202310194212,131.0
EK202310155460,154.05
EK202310179825,126.05
EK202310183614,151.5
EK202310233580,129.75
EK202310223060,138.15
EK202310110018,149.85
EK202310219086,142.15
EK202310210708,131.95
EK202310206894,147.95
EK202310176692,157.6
EK202310211237,126.05
EK202310216145,123.05
EK202310174790,129.6
EK202310130432,119.0
EK202310176912,144.8
EK202310239861,142.6
EK202310201821,136.7
EK202310194140,158.5
EK202310201014,150.35
EK202310211210,150.05
EK202310210215,124.45
EK202310109048,150.95
EK202310115364,131.35
EK202310125998,132.95
EK202310113308,125.55
EK202310166014,171.2
EK202310240961,129.25
EK202310192526,137.8
EK202310118614,142.3
EK202310208485,136.9
EK202310113185,131.95
EK202310123009,139.75
EK202310131866,144.45
EK202310246596,128.9
EK202310144786,124.0
EK202310188069,154.0
EK202310161238,164.6
EK202310108065,158.1
EK202310176554,144.1
EK202310172801,168.35
EK202310231997,143.95
EK202310150544,156.4
EK202310242116,160.5
EK202310228121,134.7
EK202310163938,138.9
EK202310208770,150.4
EK202310162906,129.75
EK202310171122,128.35
EK202310136574,119.3
EK202310168247,142.4
EK202310116653,143.15
EK202310225365,138.75
EK202310154568,124.5
EK202310144616,130.75
EK202310123329,143.35
EK202310184908,160.5
EK202310176975,156.8
EK202310244230,143.5
EK202310139801,166.05
EK202310140231,134.6
EK202310163109,133.25
EK202310133245,131.25
EK202310003719,131.9
EK202310128658,123.3
EK202310196514,154.05
EK202310136745,131.4
EK202310135739,135.0
EK202310167219,134.4
EK202310188340,147.05
EK202310233341,137.8
EK202310207484,134.45
EK202310145893,127.6
EK202310137850,143.95
EK202310228098,154.3
EK202310123631,143.2
EK202310233006,143.2
EK202310236781,131.25
EK202310184351,147.2
EK202310197215,174.3
EK202310134606,120.1
EK202310124613,168.2
EK202310176760,131.8
EK202310181242,170.45
EK202310146018,125.85
EK202310118057,134.05
EK202310241929,135.3
EK202310134625,164.9
EK202310226675,164.3
EK202310200650,162.65
EK202310202459,126.25
EK202310165871,157.7
EK202310190177,140.4
EK202310221650,129.05
EK202310195755,136.65
EK202310128800,139.1
EK202310103775,137.95
EK202310117228,144.55
EK202310151800,138.9
EK202310210424,135.35
EK202310208507,131.55
EK202310003803,126.2
EK202310171322,178.95
EK202310168526,156.5
EK202310197721,143.9
EK202310238027,144.35
EK202310172276,136.15
EK202310124247,129.0
EK202310158194,141.05
EK202310167282,142.3
EK202310173439,160.85
EK202310125677,135.7
EK202310210177,131.1
EK202310238899,133.35
EK202310113985,128.8
EK202310209990,131.8
EK202310228124,141.6
EK202310104190,129.15
EK202310201389,136.95
EK202310123163,135.4
EK202310191131,155.8
EK202310203502,150.9
EK202310123878,143.05
EK202310247275,133.8
EK202310227023,142.35
EK202310175135,129.25
EK202310226835,149.0
EK202310109034,148.9
EK202310186583,147.4
EK202310107744,145.9
EK202310220042,137.9
EK202310202298,140.2
EK202310189344,178.55
EK202310148801,158.3
EK202310172716,138.15
EK202310179116,142.5
EK202310174016,137.05
EK202310108847,145.8
EK202310232003,134.4
EK202310126703,133.7
EK202310106477,148.45
EK202310123106,132.4
EK202310169334,179.75
EK202310231339,133.75
EK202310175772,147.65
EK202310196241,175.65
EK202310143871,158.05
EK202310142265,132.65
EK202310163563,140.4
EK202310244604,138.45
EK202310247610,137.4
EK202310116133,125.3
EK202310144893,128.5
EK202310138511,133.35
EK202310178199,163.05
EK202310238970,179.55
EK202310137277,128.95
EK202310195419,154.2
EK202310234603,144.35
EK202310137485,133.05
EK202310221268,127.45
EK202310166447,166.2
EK202310163342,142.85
EK202310160258,165.4
EK202320007173,140.9
EK202310166608,140.35
EK202310190777,158.25
EK202310228415,132.45
EK202310160470,137.3
EK202310199928,141.2
EK202310139397,126.7
EK202310103828,153.7
EK202310198546,148.35
EK202310168601,155.95
EK202310199500,140.4
EK202310130735,121.0
EK202310203344,146.55
EK202310149177,131.6
EK202320006908,152.85
EK202310182119,164.1
EK202310108526,144.25
EK202310123316,125.5
EK202310175509,144.05
EK202310115166,155.7
EK202310169504,163.85
EK202310191512,143.25
EK202310111425,116.9
EK202310192823,148.05
EK202310159703,131.55
EK202310110465,131.2
EK202310217003,149.5
EK202310187166,134.4
EK202310225739,145.0
EK202310125501,135.9
EK202310118486,127.6
EK202310221279,122.05
EK202310194956,133.65
EK202310178722,127.8
EK202310182533,156.65
EK202310138053,132.95
EK202310231131,140.15
EK202310212157,130.1
EK202310125603,137.9
EK202310136248,140.8
EK202310115244,132.8
EK202310132254,131.8
EK202310178792,173.3
EK202310191023,119.9
EK202310162415,134.2
EK202310125102,130.7
EK202310208134,134.9
EK202310105586,137.35
EK202310213166,132.75
EK202310247801,126.5
EK202310247262,141.1
EK202310126467,121.95
EK202310176266,135.2
EK202310109933,153.2
EK202310161495,183.85
EK202310205248,137.25
EK202310224138,132.95
EK202310212586,137.0
EK202310131904,130.1
EK202310120534,152.7
EK202310109184,167.6
EK202310198723,190.7
EK202310190770,146.3
EK202310114461,135.1
EK202310223578,136.8
EK202310133222,142.65
EK202310136866,140.6
EK202310176700,151.2
EK202310126084,139.6
EK202310196727,157.05
EK202310225009,126.7
EK202310207005,187.7
EK202310222794,149.0
EK202310171893,163.15
EK202310172296,131.55
EK202310139698,172.25
EK202310128914,126.45
EK202310235545,136.75
EK202310109242,140.9
EK202310177486,141.25
EK202310199539,148.7
EK202310188301,138.8
EK202310201859,137.4
EK202310170159,144.05
EK202310148167,143.65
EK202310155933,158.95
EK202310149269,142.8
EK202310188885,136.9
EK202310109274,136.6
EK202310162745,145.8
EK202310146260,147.4
EK202310168090,121.65
EK202310219761,122.55
EK202310230205,127.05
EK202310114523,130.65
EK202310201162,174.25
EK202310188350,146.45
EK202310178664,128.55
EK202310125253,133.35
EK202310194315,149.3
EK202310178855,154.35
EK202310114913,150.8
EK202310209479,156.9
EK202310207800,151.2
EK202310205487,125.9
EK202310168431,154.1
EK202310235593,131.15
EK202310235602,130.3
EK202320007124,195.15
EK202310207771,131.05
EK202310228788,123.4
EK202310227982,137.0
EK202310194813,174.0
EK202310241087,126.4
EK202310148405,135.35
EK202310140778,159.3
EK202310198551,144.25
EK202310120216,154.65
EK202310154323,132.55
EK202310158123,161.45
EK202310215528,153.0
EK202310237307,130.95
EK202310144499,160.3
EK202310200349,138.2
EK202310199428,181.4
EK202310205917,144.1
EK202310123848,129.85
EK202310171335,180.3
EK202310113026,138.4
EK202310227460,136.65
EK202310218273,180.8
EK202310211553,148.65
EK202310196786,150.45
EK202310237300,133.45
EK202310125146,143.95
EK202310118100,133.05
EK202310186326,130.6
EK202310128919,128.0
EK202310198759,119.85
EK202310236246,147.5
EK202310149187,177.0
EK202310182726,142.55
EK202310152601,131.4
EK202310220436,127.85
EK202310193514,170.05
EK202310246478,129.6
EK202310243128,162.15
EK202310127415,134.65
EK202310213162,156.8
EK202310137235,131.95
EK202310178654,147.55
EK202310118153,138.0
EK202310004571,122.65
EK202310151403,173.3
EK202310245278,158.05
EK202310143897,137.8
EK202310218277,132.15
EK202310162879,152.2
EK202310136599,134.45
EK202320006442,156.7
EK202320007344,152.15
EK202310189969,180.25
EK202310166949,164.15
EK202310114939,138.95
EK202310226036,154.25
EK202310166986,134.15
EK202310217723,133.8
EK202310137499,157.15
EK202310132371,155.85
EK202310197508,139.95
EK202320006448,161.2
EK202310217287,123.85
EK202310210663,136.2
EK202310104277,140.65
EK202310200683,136.3
EK202310225623,169.15
EK202310207191,145.3
EK202310129539,139.95
EK202310128514,164.4
EK202310140966,141.3
EK202310129386,141.65
EK202310179691,134.9
EK202310188920,152.75
EK202310247484,142.95
EK202310193673,151.6
EK202310170091,128.0
EK202310172920,168.95
EK202310223477,151.15
EK202310171073,161.2
EK202310194158,150.6
EK202310207919,164.95
EK202310120306,146.55
EK202310207223,127.85
EK202310244280,131.1
EK202310106527,128.95
EK202310142859,145.7
EK202310168389,154.3
EK202310143594,135.9
EK202310167480,155.2
EK202310156995,121.6
EK202310119214,149.4
EK202310148853,148.75
EK202310217497,143.8
EK202310120366,133.75
EK202310217526,168.85
EK202310195002,138.75
EK202310169241,156.5
EK202310159114,161.0
EK202310192176,136.4
EK202310159110,169.6
EK202310158664,137.85
EK202310192338,127.8
EK202310230524,133.35
EK202310210362,132.3
EK202310212895,155.3
EK202310193440,137.4
EK202320007869,139.2
EK202310167916,145.0
EK202310206630,140.25
EK202310157459,141.2
EK202310216902,134.6
EK202310198965,146.5
EK202310201874,131.65
EK202310117999,132.75
EK202310204212,142.4
EK202310183852,152.85
EK202310219321,132.65
EK202310235218,137.75
EK202310106655,132.95
EK202310109169,164.45
EK202310229525,135.15
EK202310234441,123.6
EK202310119016,119.55
EK202310003723,131.45
EK202310177973,126.7
EK202310143560,139.75
EK202310245405,183.2
EK202310123670,127.6
EK202310125143,147.15
EK202310162721,153.35
EK202310121368,150.35
EK202310207810,147.7
EK202310110877,127.15
EK202310207642,141.9
EK202310236676,131.45
EK202310178731,156.8
EK202310166361,166.2
EK202310221798,152.8
EK202310177403,164.05
EK202310134022,128.3
EK202310167333,141.95
EK202310166210,125.5
EK202310110220,133.95
EK202310145795,136.95
EK202310164123,156.5
EK202310196621,186.7
EK202310120415,124.95
EK202310148912,151.3
EK202310179102,152.15
EK202310196322,134.5
EK202310157568,153.1
EK202310146998,143.4
EK202310223698,174.75
EK202310234532,135.15
EK202310138792,172.55
EK202310246869,146.55
EK202310126504,136.55
EK202310113606,153.4
EK202310131578,125.35
EK202310156389,136.65
EK202310138943,130.85
EK202310105288,145.6
EK202310188558,179.25
EK202310234995,139.4
EK202310181950,164.6
EK202310157098,142.0
EK202310132543,143.75
EK202310174319,139.8
EK202310225811,142.9
EK202310157066,139.3
EK202310205138,146.4
EK202320007203,143.05
EK202310227039,130.85
EK202310106033,139.35
EK202310146183,174.4
EK202310226180,132.1
EK202310162385,124.8
EK202310235946,124.15
EK202310182408,152.75
EK202310155735,142.4
EK202310190520,154.9
EK202310146058,131.7
EK202310202633,144.2
EK202310196099,155.1
EK202310129632,127.4
EK202310138166,126.1
EK202310148720,162.8
EK202310145781,140.25
EK202310140364,148.85
EK202310152526,145.15
EK202310109041,135.6
EK202310239518,152.8
EK202310187894,127.65
EK202310140674,142.55
EK202310133919,124.3
EK202310183378,138.55
EK202310232538,139.9
EK202310203159,137.5
EK202310114364,144.5
EK202310165382,139.95
EK202310212412,135.1
EK202310106291,140.15
EK202310136964,147.2
EK202310114872,128.75
EK202310211044,130.45
EK202310196962,178.75
EK202310229743,144.4
EK202310180091,139.2
EK202310113899,148.65
EK202310238528,154.9
EK202310167500,142.3
EK202310184018,156.5
EK202310194972,132.55
EK202310120304,154.7
EK202310142049,126.25
EK202310178765,181.05
EK202310182864,135.45
EK202310192331,137.3
EK202310164774,142.55
EK202310156817,172.7
EK202310237151,143.3
EK202310234802,135.6
EK202310210106,170.7
EK202310195014,131.3
EK202310147893,146.85
EK202310113010,126.1
EK202310183485,141.05
EK202310123549,151.95
EK202310215820,144.3
EK202310174861,147.35
EK202310170243,135.15
EK202310139779,125.0
EK202310226387,138.25
EK202310126951,126.95
EK202310122461,130.45
EK202310137617,152.05
EK202310232607,143.8
EK202310188917,151.9
EK202310230010,131.95
EK202320007620,152.15
EK202310179514,135.9
EK202310200726,141.55
EK202310145542,130.6
EK202310140934,151.25
EK202310141993,145.1
EK202310202052,136.7
EK202310206128,132.9
EK202310129191,166.15
EK202310132531,136.3
EK202310145895,142.45
EK202310150717,142.35
EK202310238478,121.35
EK202310215961,152.65
EK202310140355,166.45
EK202310107109,109.4
EK202310245704,132.25
EK202310140078,144.6
EK202310201205,173.85
EK202310105811,124.65
EK202310213056,144.85
EK202310218710,138.95
EK202310212505,144.35
EK202310222413,128.4
EK202310172293,135.95
EK202310109647,138.15
EK202310188891,136.6
EK202310137965,130.3
EK202310107117,111.55
EK202310207869,135.2
EK202310169495,140.65
EK202310114538,151.5
EK202310165920,133.55
EK202310130807,146.35
EK202310170628,162.1
EK202310117370,137.55
EK202310239420,141.75
EK202310108908,134.45
EK202310124380,133.25
EK202310114384,143.05
EK202310176015,166.35
EK202310213032,136.5
EK202310191795,132.55
EK202310203571,127.75
EK202310138185,123.4
EK202310182667,144.6
EK202310178540,146.25
EK202310173419,157.3
EK202310171759,133.65
EK202310230057,137.8
EK202310239289,136.55
EK202310203690,167.3
EK202310109021,123.65
EK202310126805,149.3
EK202310213809,128.05
EK202310174863,165.9
EK202310221636,126.1
EK202310171548,125.3
EK202310194319,130.95
EK202310233853,160.15
EK202310158671,147.35
EK202310230596,129.65
EK202310221893,122.85
EK202310227172,130.0
EK202310231306,135.55
EK202310158074,126.5
EK202310104860,157.4
EK202310216640,165.95
EK202310200103,140.2
EK202310141785,146.95
EK202310145978,125.85
EK202310004077,175.05
EK202310133888,140.45
EK202310125723,149.7
EK202310136090,197.0
EK202310246571,142.55
EK202310243027,136.5
EK202310109649,136.2
EK202310176461,143.0
EK202310122952,144.95
EK202310243326,145.55
EK202310135058,178.65
EK202310200094,131.45
EK202310146558,140.25
EK202310121295,120.8
EK202310214783,157.0
EK202310172681,130.75
EK202310241971,135.65
EK202310188843,147.1
EK202310136447,129.45
EK202310231662,140.85
EK202310157790,135.35
EK202310120107,144.5
EK202310225152,166.35
EK202310200264,157.4
EK202310134521,125.55
EK202310173584,142.1
EK202310196666,147.3
EK202310164106,131.2
EK202310138379,152.45
EK202310228204,136.3
EK202310125152,133.1
EK202310216720,143.55
EK202310228063,142.5
EK202310169786,154.55
EK202310176342,155.25
EK202310163187,152.85
EK202310124025,162.85
EK202310171872,168.35
EK202310137265,133.55
EK202310209292,139.65
EK202310137925,128.65
EK202310199295,138.3
EK202310152826,155.8
EK202310104368,135.05
EK202310187730,146.8
EK202310181862,141.6
EK202310165938,124.3
EK202310183431,136.35
EK202310236615,137.75
EK202310189593,116.85
EK202310221069,125.1
EK202310205373,149.0
EK202310142031,138.25
EK202310128716,125.15
EK202310202961,176.6
EK202310205295,141.95
EK202310116568,145.05
EK202310209928,131.0
EK202320005639,144.7
EK202310133603,180.95
EK202310196192,172.6
EK202310133688,167.9
EK202310107855,156.2
EK202310138935,143.95
EK202310204089,139.05
EK202310219313,132.65
EK202310189726,172.6
EK202310152282,151.7
EK202310180251,135.75
EK202310165981,145.05
EK202310137451,136.95
EK202310126122,135.55
EK202310243998,127.95
EK202310184231,179.75
EK202310228417,136.1
EK202310241091,130.35
EK202310190393,154.75
EK202310211537,131.7
EK202310147678,144.55
EK202310242270,138.7
EK202310149069,177.8
EK202310163921,183.35
EK202310133083,118.85
EK202310224140,139.4
EK202310152867,134.15
EK202310203736,120.95
EK202310165596,127.85
EK202310214453,137.05
EK202310164740,141.2
EK202310214137,166.35
EK202310146679,138.55
EK202310104097,116.5
EK202310200834,163.0
EK202310163017,157.2
EK202310165977,169.75
EK202310243475,124.3
EK202310241365,168.1
EK202310244319,143.5
EK202310120396,135.8
EK202310241624,146.65
EK202310198761,173.9
EK202310150943,130.2
EK202310248679,173.85
EK202310215685,141.9
EK202310104356,132.55
EK202310206239,127.2
EK202310157180,140.7
EK202310131514,151.65
EK202310244801,153.95
EK202310116569,143.85
EK202310123027,127.6
EK202310223311,147.95
EK202310174904,139.65
EK202310133194,141.75
EK202310184130,142.6
EK202310194455,172.9
EK202310106381,162.55
EK202310227001,142.7
EK202310153912,164.8
EK202310193865,139.55
EK202310232459,134.2
EK202310198400,132.7
EK202310182607,143.6
EK202310225129,134.55
EK202310197516,136.95
EK202310131801,168.25
EK202310212554,149.4
EK202310227543,147.7
EK202310130530,132.35
EK202310193825,176.75
EK202310211045,144.2
EK202310129373,139.4
EK202310147392,144.2
EK202310187904,150.2
EK202310208503,144.6
EK202310110837,159.35
EK202310229225,129.1
EK202310164336,121.75
EK202310195313,157.75
EK202320006926,131.05
EK202310174594,131.55
EK202310187599,153.95
EK202310198391,147.5
EK202310224871,128.3
EK202310128469,163.2
EK202310108118,147.75
EK202310164855,149.45
EK202310157619,170.4
EK202310212148,133.95
EK202310241888,130.95
EK202310200720,148.4
EK202310178703,170.95
EK202310208199,140.1
EK202310200707,156.95
EK202310222186,138.4
EK202310235687,175.5
EK202310169723,171.3
EK202310242395,142.65
EK202310202866,193.1
EK202310137258,128.15
EK202310209819,147.65
EK202310111291,142.9
EK202310210190,144.2
EK202310181968,136.15
EK202310173847,151.95
EK202310170341,129.15
EK202310112839,152.1
EK202310207240,137.6
EK202310122514,139.5
EK202310190722,153.95
EK202310186422,139.05
EK202310154379,178.8
EK202310245323,140.5
EK202310122299,147.25
EK202310125100,131.75
EK202310118253,139.85
EK202310238969,175.15
EK202310168188,163.4
EK202310160206,152.1
EK202310222871,159.85
EK202310209611,155.7
EK202310212974,133.55
EK202310128407,140.45
EK202310222412,128.05
EK202310200939,128.6
EK202310003959,132.6
EK202310190302,149.75
EK202310186405,175.8
EK202310138957,127.55
EK202310105023,138.35
EK202310236632,135.5
EK202310162662,132.9
EK202310198218,138.15
EK202310186500,136.65
EK202310138863,135.9
EK202310241224,156.35
EK202310171644,164.6
EK202310239875,131.5
EK202310187156,160.85
EK202310174507,131.45
EK202310139245,159.35
EK202310161355,165.8
EK202310131302,134.7
EK202310106366,130.7
EK202310180236,140.25
EK202310146739,139.2
EK202310122526,139.95
EK202310171449,131.8
EK202310158382,144.55
EK202310003648,127.45
EK202310203626,130.25
EK202310105539,139.55
EK202310172856,157.05
EK202310247114,175.25
EK202310169299,162.1
EK202310216048,127.45
EK202320007664,130.35
EK202310106821,138.1
EK202310201424,130.0
EK202310177794,142.9
EK202310225174,142.0
EK202310236955,140.2
EK202310216158,126.25
EK202310176370,137.6
EK202310139805,132.1
EK202310129688,133.3
EK202310114179,165.05
EK202310004734,139.95
EK202310153706,156.95
EK202310159985,141.2
EK202310207436,164.7
EK202310172357,133.05
EK202310137540,137.55
EK202310246082,137.35
EK202310231504,123.7
EK202310180342,162.65
EK202310149538,147.95
EK202310236300,151.85
EK202310184866,147.7
EK202310236107,183.0
EK202310177453,144.3
EK202310171178,147.15
EK202310146756,129.1
EK202310147896,153.8
EK202310167599,156.35
EK202310165277,134.35
EK202310213182,140.65
EK202310231983,134.4
EK202310119961,125.15
EK202310168921,146.2
EK202310152986,138.55
EK202310222123,129.2
EK202310165121,140.8
EK202320006143,140.45
EK202310136406,120.35
EK202310113171,140.0
EK202310178750,172.4
EK202310184720,136.8
EK202310135947,130.9
EK202310106555,155.4
EK202310147773,163.7
EK202310166654,141.5
EK202310231220,133.5
EK202310179554,145.5
EK202310121805,125.25
EK202310221539,141.35
EK202310109095,140.35
EK202310228094,156.95
EK202310128632,141.15
EK202310168239,148.75
EK202310229923,151.55
EK202310182545,142.8
EK202310111819,142.05
EK202320007299,145.8
EK202310113423,126.9
EK202310141017,153.4
EK202310236316,139.1
EK202310108216,133.4
EK202310192703,162.75
EK202310123050,130.2
EK202310221659,134.65
EK202310195354,182.6
EK202310218205,146.1
EK202310142204,151.3
EK202310169069,152.35
EK202310110164,131.0
EK202310242272,133.8
EK202310171541,187.0
EK202310164252,161.25
EK202310230378,133.45
EK202310162807,115.35
EK202310125970,144.1
EK202310232037,135.8
EK202310179302,125.1
EK202310113416,128.4
EK202310120907,150.1
EK202310131914,124.95
EK202310246477,132.4
EK202310210578,157.5
EK202310224656,170.5
EK202310134643,134.5
EK202310165344,134.2
EK202310128094,157.0
EK202310212344,139.1
EK202310163429,126.0
EK202310142109,141.35
EK202310148011,141.6
EK202310177720,128.4
EK202310130679,145.0
EK202310128185,190.05
EK202310157906,143.6
EK202310219715,123.6
EK202310107586,141.05
EK202310236962,140.2
EK202310133594,184.3
EK202310124136,124.95
EK202310147276,165.75
EK202310209860,156.65
EK202310170014,123.3
EK202310125838,134.7
EK202310176810,134.35
EK202310104451,151.1
EK202310181648,150.3
EK202310148857,134.75
EK202310161540,152.3
EK202310109347,129.9
EK202310143168,123.3
EK202310182799,136.2
EK202310183847,153.55
EK202310231882,138.45
EK202310236483,131.5
EK202320007850,128.7
EK202310171115,136.4
EK202310138799,172.55
EK202310229790,145.15
EK202310120135,137.35
EK202310165362,137.7
EK202310160759,128.55
EK202310128908,151.75
EK202310126950,126.65
EK202310210878,129.9
EK202310144127,132.25
EK202310103769,135.95
EK202310224658,177.05
EK202310158660,148.7
EK202310115044,148.65
EK202310225928,124.85
EK202310131183,161.15
EK202310191329,137.8
EK202310247806,150.8
EK202310128359,131.9
EK202310158015,146.05
EK202310216742,143.55
EK202310180156,122.75
EK202310156742,174.6
EK202310206889,149.5
EK202310141595,140.8
EK202310213331,128.25
EK202310110177,120.7
EK202310177752,159.35
EK202310143528,124.6
EK202310121245,134.35
EK202310121730,118.85
EK202310166696,172.4
EK202310139416,127.95
EK202310137350,136.5
EK202310173056,136.8
EK202310183242,152.25
EK202310181856,141.4
EK202310187043,135.15
EK202310146563,135.2
EK202310210145,143.7
EK202310149292,141.85
EK202310219306,143.85
EK202310180670,128.5
EK202310154730,152.1
EK202310220947,123.75
EK202310202735,143.3
EK202310123527,118.5
EK202310120644,153.7
EK202310129017,164.2
EK202310162431,152.8
EK202310150024,144.2
EK202310237610,147.2
EK202310228863,127.8
EK202310114239,133.8
EK202310111704,139.7
EK202310175377,127.15
EK202310128857,128.65
EK202310141561,127.5
EK202310133921,135.75
EK202310143422,130.8
EK202310222897,134.05
EK202310127138,139.7
EK202310185976,135.05
EK202310118702,154.1
EK202310112998,151.95
EK202310134460,166.05
EK202310198419,139.75
EK202310116533,140.75
EK202310152035,143.7
EK202310186167,150.7
EK202310174777,127.15
EK202310241957,127.0
EK202310194759,144.8
EK202310209627,142.15
EK202310110386,136.7
EK202310183168,146.0
EK202310230042,152.45
EK202310173070,148.95
EK202310118014,132.0
EK202310201071,133.65
EK202310151104,118.7
EK202310150451,134.95
EK202310185662,167.6
EK202310152420,128.0
EK202310004807,140.35
EK202310123731,142.8
EK202320007290,139.3
EK202310159273,167.7
EK202310241776,173.35
EK202310240911,133.95
EK202310128834,143.85
EK202310128400,137.75
EK202310233118,147.7
EK202310234404,127.3
EK202310158169,157.3
EK202310168826,132.3
EK202310223636,173.35
EK202310228740,179.55
EK202310115835,137.2
EK202310131407,123.2
EK202310150935,144.7
EK202310225345,172.5
EK202310146990,155.85
EK202310227539,147.7
EK202310145038,128.95
EK202310134905,128.3
EK202310176247,156.55
EK202310238587,166.25
EK202310208338,153.7
EK202310202600,155.35
EK202310244941,128.15
EK202310121341,167.9
EK202310142598,166.2
EK202310198678,128.85
EK202310243034,142.05
EK202310188200,138.6
EK202310248513,123.5
EK202310247587,127.75
EK202310175167,123.7
EK202310248135,142.25
EK202310116341,130.05
EK202310187249,157.2
EK202310117946,142.35
EK202310120013,127.05
EK202310168464,123.65
EK202310188127,118.9
EK202310234954,129.9
EK202310240694,145.4
EK202310156774,139.65
EK202310242931,145.5
EK202310120909,127.6
EK202310213600,128.7
EK202310185790,156.2
EK202310189010,138.35
EK202310198849,129.15
EK202310110578,132.2
EK202310197754,148.9
EK202310224146,131.3
EK202310174258,136.95
EK202310190295,158.5
EK202310215366,149.4
EK202310236141,138.05
EK202310235081,140.05
EK202310113404,131.35
EK202310147836,141.95
EK202310119847,153.35
EK202320006154,151.8
EK202310181606,153.05
EK202310108458,154.75
EK202310191692,152.8
EK202310137028,148.3
EK202310186568,136.75
EK202310193659,184.25
EK202310201443,149.0
EK202310171284,171.35
EK202310162022,140.55
EK202310124310,127.2
